tempo, streams
189.992, 30069267
148.05, 30041039
130.018, 30031121
92.046, 30022736
106.026, 30009639
95.016, 29948730
120.018, 29943448
115.984, 29901654
138.015, 29888896
104.981, 29887071
167.137, 29852881
133.503, 29799004
145.007, 29777746
179.913, 29772405
107.374, 29742580
105.0, 29733764
129.698, 29685108
126.025, 29683969
90.494, 29667692
146.771, 29604714
152.102, 29602884
91.0, 29579846
154.904, 29565841
176.024, 29560090
166.047, 29555545
126.015, 29541988
172.006, 29522506
124.966, 29492607
111.887, 29491962
114.445, 29470444
113.34, 29467796
132.025, 29368120
119.987, 29366336
114.993, 29347652
99.989, 29347633
150.009, 29303353
163.043, 29288131
107.184, 29285712
159.0, 29285571
85.359, 29235093
111.039, 29221189
85.016, 29163483
139.91, 29133382
163.874, 29116081
124.957, 29094254
101.996, 29086220
98.009, 29060513
133.082, 29048390
106.99, 28998160
91.511, 28990428
162.898, 28985911
118.459, 28983453
95.939, 28962095
142.981, 28957091
129.993, 28949391
130.218, 28946369
92.183, 28940780
162.038, 28937380
103.96, 28936583
97.017, 28914499
171.921, 28911784
184.009, 28892308
80.957, 28857504
124.553, 28847840
90.12, 28838614
120.031, 28824205
136.015, 28822364
150.048, 28806766
114.922, 28800890
128.07, 28795069
105.922, 28748134
151.823, 28743249
100.051, 28735435
123.081, 28724346
94.378, 28717244
104.996, 28651870
139.955, 28628938
156.104, 28624678
120.995, 28620033
167.971, 28584706
109.999, 28552161
94.036, 28536016
148.014, 28509534
125.605, 28458613
145.863, 28441858
147.023, 28433574
95.045, 28429113
100.988, 28421547
180.128, 28369221
180.044, 28362414
128.983, 28348786
79.014, 28348774
115.999, 28328122
122.035, 28294074
72.993, 28281848
133.996, 28243964
89.0, 28241975
87.948, 28171042
71.378, 28113655
63.476, 28105034
191.95, 28095888
136.029, 28084478
172.37, 28075943
135.118, 28072743
118.078, 28027449
77.004, 28022954
98.962, 27997415
125.965, 27984186
162.005, 27977667
94.736, 27953559
162.524, 27916960
139.831, 27894553
118.352, 27890039
107.973, 27886988
139.919, 27875018
99.993, 27874770
117.987, 27847717
144.89, 27823356
87.908, 27820020
168.031, 27786447
130.953, 27786158
87.864, 27761244
112.05, 27721056
88.932, 27712525
108.138, 27688087
98.003, 27666920
85.332, 27645681
107.727, 27641237
92.56, 27573502
88.94, 27563061
170.982, 27542916
111.995, 27541035
175.067, 27523302
119.965, 27508768
180.062, 27501725
160.014, 27488187
179.503, 27454305
153.959, 27432470
140.057, 27431208
104.0, 27419873
134.978, 27419781
137.018, 27399410
147.962, 27387336
128.081, 27383432
87.614, 27379233
97.917, 27374075
140.094, 27366774
145.91, 27342800
88.332, 27305333
129.967, 27296384
90.057, 27260317
92.057, 27259259
100.999, 27245926
135.553, 27228378
100.051, 27221859
104.019, 27165327
147.98, 27133645
77.029, 27128557
93.132, 27119360
151.175, 27110134
140.024, 27090948
134.14, 27074865
169.985, 27054002
110.003, 27015821
149.964, 26972816
134.997, 26894046
91.958, 26888568
100.418, 26881540
174.144, 26834182
96.966, 26798884
121.006, 26786834
136.983, 26754821
99.989, 26734312
125.03, 26699509
123.969, 26692731
141.855, 26692288
139.845, 26674770
83.406, 26672289
125.955, 26623425
121.004, 26610944
160.015, 26559495
115.036, 26536605
100.989, 26535152
80.018, 26530388
139.928, 26529314
126.017, 26527052
119.272, 26522830
148.152, 26456966
57.967, 26439946
143.916, 26436701
91.921, 26385633
150.964, 26370192
119.93, 26354963
150.414, 26319111
106.919, 26315894
144.069, 26306117
82.695, 26271574
152.069, 26199622
138.034, 26161394
89.996, 26153263
140.005, 26119695
92.989, 26113305
103.979, 26109480
154.992, 26108329
80.088, 26056111
81.047, 26048591
68.004, 26032887
148.058, 26007221
99.757, 25976899
71.724, 25943946
123.926, 25901986
93.78, 25868567
76.388, 25861671
89.986, 25854909
84.396, 25790268
141.009, 25780677
90.19, 25777374
112.503, 25759346
146.709, 25759038
65.038, 25757483
95.007, 25732307
129.857, 25713962
114.91, 25708871
111.921, 25689612
100.002, 25683682
159.947, 25640457
118.034, 25631293
91.751, 25618149
113.401, 25564107
128.07, 25507409
153.888, 25501850
135.065, 25469350
118.055, 25442203
100.959, 25442176
105.01, 25433856
93.984, 25419835
169.982, 25412152
105.159, 25386327
76.985, 25385397
92.844, 25378032
111.988, 25369972
111.043, 25367663
170.22, 25355815
128.055, 25317993
150.019, 25310953
123.978, 25298097
170.036, 25295399
96.097, 25287275
177.601, 25281942
134.046, 25261380
164.005, 25239836
77.837, 25221967
158.043, 25202831
133.999, 25177462
85.417, 25128026
88.867, 25116893
89.977, 25108761
122.061, 25097055
109.846, 25083595
128.006, 25055458
186.043, 25054362
179.71, 25029223
120.029, 25022226
117.016, 25018531
116.036, 25013891
76.968, 25000085
130.007, 24990711
134.956, 24963585
126.865, 24930114
84.98, 24898410
79.351, 24895225
115.99, 24883819
132.98, 24876084
98.932, 24835125
91.996, 24830530
177.06, 24781219
129.987, 24766444
147.899, 24760748
127.984, 24757714
103.997, 24719858
94.994, 24703760
115.002, 24678365
99.811, 24654817
139.009, 24637013
127.992, 24597139
204.132, 24560442
74.946, 24525276
143.896, 24498722
121.075, 24487438
90.674, 24450148
104.98, 24440967
125.064, 24440113
137.941, 24411328
106.89, 24404300
162.225, 24397358
164.236, 24394470
92.082, 24391815
94.026, 24352142
119.856, 24336574
170.425, 24299083
133.483, 24294096
143.783, 24282141
158.946, 24277774
99.034, 24274968
104.97, 24270451
81.987, 24254471
89.96, 24239608
82.282, 24223764
97.735, 24195520
156.019, 24181407
156.027, 24163254
140.734, 24162823
150.073, 24158526
144.004, 24148055
147.045, 24087387
105.026, 24086388
132.109, 24065116
74.952, 24063624
123.936, 24055735
116.066, 24035983
179.974, 24013149
159.927, 23990532
204.077, 23974675
81.01, 23968409
72.577, 23962474
100.019, 23960373
203.927, 23896288
89.901, 23874111
97.984, 23851752
76.994, 23798137
75.014, 23749490
120.041, 23664981
76.56, 23652426
124.988, 23642586
96.281, 23639168
160.517, 23632275
165.736, 23618797
67.003, 23613606
82.713, 23586872
129.911, 23571642
128.022, 23570820
163.862, 23544897
105.95, 23528909
97.031, 23516344
129.921, 23511929
104.994, 23500396
159.947, 23466160
141.069, 23453370
108.17, 23452277
172.041, 23452010
65.375, 23432308
89.973, 23405911
196.0, 23398205
117.496, 23397507
76.019, 23396651
75.05, 23395152
87.99, 23382361
166.034, 23358768
140.098, 23357869
79.595, 23352800
120.003, 23352208
110.111, 23334015
119.606, 23307145
75.055, 23277296
123.038, 23250729
181.993, 23235189
110.017, 23217085
121.02, 23195223
107.022, 23164535
87.221, 23160349
99.011, 23109527
160.064, 23105515
144.117, 23099927
127.617, 23086742
202.575, 23084832
102.42, 23075830
127.948, 23065836
174.039, 23054592
109.04, 23039700
111.016, 23027517
193.956, 23023948
125.983, 23017372
90.076, 22988455
138.026, 22973153
122.007, 22894936
107.954, 22885190
128.983, 22873154
177.3, 22862650
100.014, 22848498
136.985, 22836286
122.053, 22804493
104.952, 22785385
167.486, 22768652
186.169, 22748615
156.907, 22745353
135.82, 22732122
101.96, 22729805
174.072, 22711993
98.005, 22706599
127.954, 22703419
99.97, 22698871
83.836, 22696055
103.846, 22679910
147.356, 22636945
150.026, 22579863
107.016, 22567488
151.044, 22553114
141.916, 22538022
79.983, 22510021
88.011, 22488811
85.744, 22482955
89.021, 22468919
124.84, 22468723
108.003, 22434320
83.529, 22397811
145.01, 22378443
106.965, 22331905
104.851, 22326474
116.064, 22308286
154.008, 22302029
181.459, 22285160
150.001, 22273873
142.06, 22273210
124.957, 22267910
90.013, 22262134
120.077, 22254304
91.984, 22217051
143.062, 22215827
147.064, 22210074
90.018, 22192237
126.038, 22192073
126.004, 22161066
102.861, 22111346
140.033, 22104455
124.996, 22103929
103.961, 22089401
187.985, 22080584
180.066, 22068526
97.407, 22063094
170.527, 22049483
140.082, 22045241
101.085, 22042721
100.262, 22016631
125.976, 22012073
149.953, 21988881
125.972, 21982557
120.947, 21971063
100.053, 21968668
199.669, 21946131
89.89, 21928725
124.979, 21928028
99.034, 21924269
99.971, 21901856
124.925, 21885259
125.02, 21874124
149.967, 21839243
103.0, 21834743
98.035, 21831365
94.473, 21810107
154.027, 21794685
130.041, 21792275
180.345, 21789904
127.96, 21772387
100.082, 21755896
80.353, 21733626
110.001, 21719584
81.835, 21719218
142.018, 21686563
126.054, 21673177
116.96, 21649983
104.954, 21634448
166.061, 21625260
119.986, 21617116
125.904, 21601615
84.796, 21579404
90.086, 21571990
93.516, 21543094
137.962, 21523456
97.405, 21497589
108.027, 21449155
107.98, 21444065
167.994, 21440723
138.016, 21429982
88.94, 21423359
149.042, 21401868
114.878, 21394851
77.021, 21364614
178.083, 21349718
114.991, 21311235
91.038, 21306437
179.987, 21306092
92.859, 21300107
84.295, 21252303
79.904, 21226647
76.134, 21221678
79.968, 21196673
79.948, 21178417
144.036, 21177496
89.95, 21167554
142.079, 21137251
84.682, 21134707
119.247, 21130298
127.99, 21119184
160.065, 21111742
130.117, 21104241
150.134, 21103913
79.976, 21098129
176.075, 21093296
137.915, 21082493
134.943, 21079011
130.025, 21070934
92.976, 21070900
120.047, 21063082
157.892, 21029438
101.961, 21024813
133.983, 21013959
106.196, 21009584
129.326, 21007995
90.0, 20987304
134.96, 20984841
147.988, 20981393
82.986, 20980096
77.342, 20931030
92.744, 20928023
118.026, 20922922
119.963, 20907561
95.019, 20867940
96.99, 20866082
179.056, 20854027
149.654, 20807334
126.754, 20802433
89.812, 20802346
77.502, 20801298
165.902, 20778145
116.855, 20755342
135.382, 20754175
127.989, 20742157
80.025, 20736329
124.08, 20714482
115.016, 20709689
103.0, 20685555
114.328, 20670614
169.941, 20666955
174.516, 20650709
125.039, 20645508
94.219, 20627791
79.576, 20620125
128.021, 20568641
81.353, 20564528
125.041, 20544294
118.995, 20537487
105.979, 20530243
83.627, 20506447
169.943, 20497918
92.007, 20492914
125.062, 20436675
83.982, 20436240
164.992, 20429577
86.733, 20394715
104.846, 20382688
96.924, 20373713
112.93, 20344215
95.295, 20343862
119.985, 20337819
172.011, 20329174
83.018, 20327510
123.031, 20306786
107.016, 20291546
124.019, 20274852
128.085, 20273031
145.034, 20269191
130.031, 20263638
145.05, 20263148
124.953, 20254035
169.969, 20216082
129.958, 20215721
129.978, 20213023
154.759, 20206299
150.036, 20147942
150.088, 20145161
140.068, 20142928
103.984, 20128213
141.948, 20116286
119.869, 20112418
173.997, 20106694
139.92, 20093100
160.07, 20073573
94.016, 20061092
100.033, 20036413
132.037, 20034946
110.04, 20024084
99.989, 20012659
115.728, 20004529
129.995, 19978914
90.009, 19956299
99.992, 19950185
118.004, 19931576
148.28, 19916542
99.996, 19914104
175.946, 19903615
117.975, 19902067
100.014, 19901409
129.902, 19883265
119.294, 19841591
100.003, 19826820
83.508, 19826069
84.931, 19823380
129.966, 19814162
99.975, 19813094
131.016, 19806719
140.04, 19804278
173.905, 19787966
89.999, 19782188
109.975, 19779022
150.044, 19764942
116.098, 19752182
137.22, 19738291
148.062, 19735649
79.903, 19711363
87.188, 19694770
68.504, 19675126
99.988, 19665045
92.031, 19657333
74.967, 19623418
90.471, 19599184
140.042, 19593472
136.043, 19579704
118.089, 19569251
136.934, 19561691
139.914, 19551549
121.108, 19547694
144.962, 19541560
150.06, 19523094
167.96, 19508518
148.741, 19503365
106.995, 19491625
156.013, 19487598
120.009, 19482984
122.101, 19470260
124.944, 19448068
65.418, 19417123
147.912, 19385163
82.393, 19370971
77.052, 19362176
99.048, 19360616
133.028, 19349980
78.259, 19331117
115.036, 19327317
125.014, 19317646
175.896, 19291759
120.027, 19285599
77.215, 19280482
117.943, 19270150
141.823, 19260286
174.088, 19228184
145.74, 19226200
120.146, 19223831
130.003, 19220630
144.968, 19217391
130.02, 19217276
159.0, 19204719
106.435, 19198517
134.979, 19188908
141.978, 19182638
148.07, 19160130
82.445, 19157744
124.951, 19157608
163.975, 19133841
81.955, 19130228
162.098, 19128891
103.994, 19125713
95.074, 19106773
79.648, 19101767
126.116, 19097698
137.947, 19088843
110.105, 19082486
160.039, 19053747
103.0, 19034981
145.988, 19031955
130.09, 19026035
87.983, 19020635
128.912, 18989501
95.044, 18971433
88.031, 18948473
108.761, 18945129
163.099, 18944270
125.018, 18943042
141.965, 18928367
78.168, 18910410
141.153, 18895865
96.448, 18847287
144.039, 18825081
90.035, 18815671
124.344, 18810922
170.058, 18804901
125.022, 18804589
110.057, 18790125
110.066, 18786451
93.989, 18741997
126.007, 18725964
102.012, 18724625
180.008, 18702897
139.972, 18691091
96.237, 18680068
117.996, 18679089
95.998, 18658653
96.002, 18651957
96.882, 18643040
154.028, 18626277
96.024, 18602563
136.979, 18565000
152.649, 18562015
130.088, 18560499
127.819, 18546693
75.059, 18538676
133.858, 18526973
169.947, 18501867
100.004, 18487032
84.039, 18486797
90.695, 18485844
83.25, 18471313
95.055, 18468546
126.576, 18468010
157.925, 18465057
105.766, 18462064
143.577, 18442874
88.004, 18428680
130.099, 18406112
183.811, 18405925
126.039, 18393744
163.303, 18375223
144.022, 18373922
121.908, 18344917
94.026, 18332753
114.991, 18328362
112.009, 18299934
100.003, 18298940
139.968, 18278804
89.837, 18277062
175.937, 18255025
127.698, 18251360
152.037, 18247530
110.077, 18233325
125.973, 18213618
165.099, 18198805
184.194, 18191033
161.884, 18185389
150.116, 18183455
100.001, 18168783
121.876, 18160202
114.975, 18146256
101.027, 18139327
99.283, 18132391
90.019, 18132122
89.888, 18116723
107.969, 18106766
140.0, 18102303
84.767, 18094127
125.911, 18052303
112.852, 18026514
125.999, 18014274
139.971, 18005709
100.464, 17997089
136.967, 17989526
161.68, 17969356
97.207, 17940726
133.952, 17934415
133.888, 17931439
99.992, 17918599
118.819, 17899475
88.987, 17860830
90.156, 17856788
92.043, 17841522
150.058, 17833851
135.499, 17832229
159.679, 17827966
116.972, 17810961
144.955, 17794468
90.083, 17776470
115.036, 17750658
150.062, 17741524
139.846, 17734508
98.355, 17722969
133.966, 17695822
124.084, 17670201
97.031, 17656732
83.51, 17639085
147.983, 17634642
111.893, 17632570
140.057, 17616586
173.966, 17613507
148.026, 17605679
160.0, 17583532
122.959, 17582294
140.072, 17579560
144.981, 17576753
142.991, 17574027
93.02, 17562527
170.466, 17549374
120.004, 17532342
84.948, 17510330
119.59, 17474637
106.032, 17434155
141.991, 17432733
142.034, 17428086
163.874, 17415414
171.983, 17410941
123.017, 17383097
144.982, 17374296
124.036, 17356237
110.023, 17352203
142.966, 17345222
129.991, 17341155
86.721, 17334496
150.073, 17317192
128.028, 17313005
96.996, 17312483
132.77, 17300935
115.915, 17292523
74.966, 17276334
118.868, 17259739
87.987, 17256180
125.526, 17242201
126.626, 17235741
89.934, 17232145
153.119, 17231902
147.01, 17216486
76.815, 17189488
144.968, 17176868
94.017, 17170019
110.017, 17157794
110.029, 17146944
102.99, 17126039
103.312, 17112836
81.405, 17092265
101.545, 17057659
129.957, 17057168
168.03, 17051178
138.202, 17034841
127.894, 17023111
120.003, 17017427
110.042, 17015053
190.066, 17011807
161.667, 16988948
166.072, 16985801
141.389, 16984145
130.002, 16970642
123.052, 16956393
114.033, 16954828
119.937, 16947464
179.905, 16923259
108.999, 16914743
106.029, 16914554
105.008, 16902238
124.97, 16899948
84.008, 16898978
133.035, 16897571
122.983, 16887953
75.003, 16886557
147.803, 16886371
84.143, 16861462
76.977, 16860798
91.751, 16857884
100.854, 16857118
94.107, 16838433
134.07, 16821874
166.985, 16821680
142.011, 16813735
125.015, 16811328
66.424, 16788144
119.993, 16787475
184.339, 16761035
94.071, 16758451
122.069, 16748893
144.144, 16744500
147.957, 16715617
138.97, 16702390
173.981, 16687743
136.052, 16685659
139.226, 16672906
125.034, 16668331
125.997, 16665679
183.933, 16649763
128.02, 16646238
135.781, 16599992
142.141, 16593522
116.047, 16582399
178.032, 16575806
118.037, 16567300
167.63, 16566163
96.097, 16551257
94.984, 16531764
123.077, 16530479
143.078, 16524981
120.034, 16487100
99.96, 16483798
125.953, 16476769
131.073, 16474250
118.997, 16470354
105.955, 16466009
102.032, 16464811
109.397, 16449856
117.943, 16445471
113.033, 16442779
167.998, 16426427
114.481, 16421754
106.958, 16419938
150.01, 16418951
104.964, 16409919
99.922, 16404321
157.003, 16401755
129.815, 16399412
167.827, 16396665
130.077, 16386380
100.017, 16363456
79.043, 16321208
80.015, 16310943
126.002, 16310738
139.061, 16292090
78.133, 16282905
123.055, 16235994
161.104, 16228121
94.904, 16221034
129.012, 16217551
139.931, 16216437
142.731, 16213911
122.079, 16213589
95.074, 16203381
77.592, 16196878
82.03, 16185368
176.084, 16177886
88.966, 16172930
140.009, 16151553
123.849, 16113786
119.986, 16103845
129.926, 16100612
169.908, 16095923
93.705, 16093832
142.021, 16084070
117.982, 16068805
129.847, 16053688
127.929, 16030339
77.014, 15994780
178.462, 15993948
95.998, 15983451
205.945, 15971708
83.092, 15967986
143.038, 15965165
77.566, 15958828
140.001, 15957134
75.575, 15952423
75.032, 15930861
92.013, 15925506
148.054, 15918390
124.44, 15912093
180.074, 15895668
110.01, 15871540
100.995, 15815562
105.159, 15794844
98.022, 15794136
147.077, 15778087
129.011, 15739596
127.883, 15727575
122.895, 15702160
74.963, 15689366
99.988, 15686914
140.02, 15646619
196.121, 15638828
110.013, 15599730
99.994, 15593015
126.904, 15571498
130.029, 15568011
119.614, 15567041
84.281, 15561690
104.014, 15551002
141.059, 15537632
74.318, 15530819
136.009, 15525284
129.954, 15523151
135.031, 15491221
151.901, 15486848
99.112, 15486045
89.134, 15479474
110.94, 15478659
125.093, 15468849
142.592, 15468165
123.823, 15443086
165.882, 15430770
85.205, 15428944
119.706, 15420247
89.499, 15411422
115.918, 15406864
95.019, 15404365
99.026, 15383701
76.816, 15381664
110.967, 15380647
106.027, 15367818
106.044, 15367644
115.016, 15339479
82.987, 15321484
86.936, 15319268
101.04, 15318151
171.945, 15317236
110.971, 15286326
119.932, 15278113
96.965, 15253048
125.975, 15251176
82.537, 15250027
123.931, 15246123
115.997, 15238334
160.108, 15225757
120.992, 15205861
142.064, 15205734
81.96, 15199094
137.001, 15194738
125.092, 15171655
74.861, 15165983
120.162, 15158082
168.997, 15149634
99.908, 15146391
129.995, 15129295
110.573, 15110834
81.0, 15110180
81.531, 15057131
160.106, 15034086
165.995, 15023374
105.057, 14988958
92.005, 14979949
102.949, 14975243
163.919, 14962473
86.505, 14951150
119.159, 14944982
102.449, 14902272
125.976, 14896115
117.64, 14894640
91.963, 14876145
130.029, 14872778
115.022, 14861124
130.058, 14842473
111.011, 14836821
87.194, 14834522
162.201, 14830989
88.002, 14829462
77.557, 14825942
121.909, 14798148
80.022, 14786362
114.971, 14784408
126.041, 14768366
175.946, 14756417
160.042, 14741926
163.957, 14720728
106.869, 14702818
159.852, 14702027
203.89, 14674875
75.233, 14670135
161.9, 14657835
184.112, 14632075
145.601, 14631993
114.033, 14631677
105.978, 14628830
104.947, 14628129
109.004, 14617968
118.058, 14597392
123.96, 14596587
106.996, 14572728
128.029, 14542868
137.02, 14534930
165.994, 14520988
88.856, 14519547
88.284, 14506093
164.848, 14496255
102.469, 14488042
108.024, 14479494
129.642, 14423902
117.94, 14415358
119.953, 14392788
107.873, 14385703
104.89, 14382469
89.0, 14375957
129.841, 14373424
108.014, 14365799
125.995, 14344950
139.943, 14343241
77.538, 14324209
129.797, 14310105
131.889, 14292772
119.987, 14287592
145.043, 14276812
119.993, 14275400
142.096, 14265873
79.97, 14264572
89.921, 14263007
111.65, 14262747
128.487, 14251201
135.026, 14247420
123.985, 14240967
104.966, 14238113
101.024, 14237075
155.057, 14209837
96.048, 14208102
90.972, 14203192
84.821, 14198518
122.92, 14184763
119.947, 14159511
75.923, 14154074
124.844, 14147192
170.087, 14138690
179.877, 14135864
84.139, 14135281
96.799, 14130083
91.589, 14123144
142.883, 14112685
119.927, 14095331
112.987, 14088650
95.618, 14086710
109.808, 14074798
94.104, 14051831
109.946, 14029224
80.994, 14028525
87.0, 14024942
79.401, 14024354
134.981, 14022329
105.009, 14022147
95.002, 13999532
85.024, 13994468
133.916, 13939651
160.153, 13922154
177.693, 13919809
105.055, 13918853
179.629, 13892655
179.989, 13859919
138.005, 13837710
142.048, 13824212
113.018, 13821822
109.852, 13819147
139.957, 13812029
120.94, 13810722
172.369, 13807389
170.024, 13798364
100.024, 13744547
104.003, 13740870
80.015, 13713012
127.957, 13709297
109.908, 13697858
161.94, 13658025
100.037, 13625971
99.865, 13595594
125.895, 13595049
157.893, 13583538
105.031, 13580265
110.963, 13549672
152.024, 13544517
135.976, 13540422
120.839, 13503054
148.014, 13487647
99.026, 13483765
91.998, 13441437
110.134, 13437323
64.177, 13433114
94.791, 13416937
98.119, 13408802
180.005, 13404188
163.694, 13382653
76.715, 13371880
104.344, 13363211
153.294, 13345482
105.038, 13333839
172.014, 13326265
92.47, 13321054
164.069, 13318175
77.015, 13306774
138.072, 13265921
123.998, 13244341
126.035, 13239450
122.013, 13205946
77.981, 13202042
157.999, 13197525
138.014, 13186691
119.913, 13150600
129.883, 13116506
121.826, 13111069
78.616, 13099396
125.058, 13030078
112.874, 13021210
129.019, 13010491
117.98, 12998159
159.477, 12997064
171.973, 12994900
77.006, 12983429
119.963, 12973815
80.142, 12948733
83.981, 12948368
139.968, 12942864
109.984, 12923909
90.021, 12918082
145.001, 12914431
135.083, 12914041
137.494, 12910536
183.793, 12906942
76.997, 12900186
174.025, 12872010
159.848, 12863766
177.951, 12848688
100.83, 12844269
105.997, 12842499
113.031, 12835896
106.017, 12833526
120.074, 12812403
146.118, 12788706
127.967, 12782098
87.006, 12781969
91.366, 12769116
105.001, 12758727
109.976, 12748732
105.037, 12735722
89.999, 12731471
106.059, 12710025
149.367, 12708631
191.994, 12701721
95.902, 12671636
133.967, 12664655
133.037, 12660806
173.329, 12654671
145.041, 12652972
105.742, 12651284
81.446, 12648655
147.073, 12633308
90.023, 12618211
134.23, 12612116
105.865, 12611288
82.338, 12604488
110.568, 12601804
123.842, 12590620
140.011, 12584012
97.002, 12581281
103.116, 12580090
127.944, 12574912
144.946, 12560179
163.882, 12555928
175.984, 12530943
163.935, 12524835
76.993, 12507010
73.959, 12499547
106.976, 12470982
77.955, 12445444
112.555, 12443227
170.185, 12435927
141.642, 12434298
145.007, 12428973
107.973, 12415244
179.63, 12407393
158.046, 12406355
81.003, 12404547
157.964, 12403885
93.001, 12402011
124.747, 12400847
163.944, 12376309
149.951, 12371640
104.986, 12337911
112.878, 12332266
171.966, 12331392
82.008, 12325871
87.073, 12312466
130.08, 12299714
160.067, 12296255
127.065, 12290904
172.069, 12284495
80.062, 12257709
122.584, 12250742
126.01, 12244716
96.103, 12234761
91.985, 12233039
86.131, 12224706
127.976, 12224345
159.869, 12222286
102.956, 12203291
157.937, 12201544
108.963, 12190442
80.03, 12187261
156.997, 12181267
113.007, 12177520
91.071, 12170360
159.919, 12169328
83.947, 12159077
120.854, 12157924
167.968, 12150584
149.981, 12148541
139.932, 12143988
150.007, 12135149
146.959, 12134598
143.087, 12133395
90.009, 12113466
100.024, 12105192
119.907, 12099572
155.036, 12097600
135.034, 12091872
117.992, 12088229
179.913, 12087846
100.518, 12083479
161.993, 12077969
139.981, 12066537
129.962, 12059592
108.641, 12050104
189.837, 12028367
120.117, 12025989
121.978, 12020469
133.041, 12012865
175.826, 12004231
134.941, 12002082
123.047, 12001122
120.002, 11993214
167.911, 11985346
168.045, 11982372
125.028, 11970198
170.091, 11969440
110.095, 11955256
102.94, 11954473
92.028, 11954423
159.808, 11945548
141.916, 11918358
107.931, 11917660
127.997, 11902809
133.627, 11897209
99.989, 11862281
74.013, 11850920
91.751, 11811197
108.784, 11802992
155.938, 11802101
154.968, 11801530
89.934, 11791864
102.996, 11790488
127.544, 11787814
151.964, 11781966
122.063, 11771805
170.691, 11756283
126.049, 11744002
143.995, 11734889
130.005, 11728242
130.052, 11724653
139.752, 11706202
104.992, 11685504
82.055, 11670768
94.983, 11647489
160.011, 11645626
109.085, 11645314
73.942, 11640267
159.992, 11637598
87.992, 11633380
145.88, 11629343
129.992, 11626550
93.015, 11595950
99.012, 11573467
146.958, 11557442
139.864, 11556020
122.915, 11552586
161.571, 11552254
150.002, 11551966
94.968, 11548447
93.35, 11536368
98.04, 11532422
159.813, 11532310
163.882, 11500728
149.147, 11489580
131.518, 11488098
109.28, 11471773
162.124, 11470539
149.968, 11464023
119.703, 11457783
147.964, 11455503
123.082, 11447190
151.953, 11437647
100.051, 11427117
95.056, 11411874
112.094, 11411679
142.069, 11403590
181.167, 11386762
118.06, 11383736
95.004, 11382364
137.131, 11380679
95.946, 11371850
74.732, 11368884
117.977, 11363207
80.035, 11353192
149.908, 11350020
92.019, 11344450
119.965, 11341391
110.238, 11328963
139.988, 11298839
98.05, 11265538
151.868, 11245393
161.564, 11232588
90.03, 11229529
87.741, 11213960
164.08, 11193384
103.018, 11184142
78.039, 11183853
110.048, 11128082
108.028, 11118271
90.036, 11114825
83.154, 11105872
105.989, 11098736
140.064, 11094352
170.117, 11093796
140.206, 11088287
127.047, 11073171
78.6, 11069446
191.911, 11066606
162.351, 11064345
79.918, 11063569
103.326, 11063179
81.994, 11057702
127.979, 11052314
104.11, 11050567
127.933, 11037789
148.785, 11036336
139.979, 11008618
175.944, 11006373
112.014, 10988727
127.08, 10984028
181.428, 10978414
117.125, 10975882
94.78, 10972110
133.929, 10970185
123.833, 10967035
110.001, 10966064
171.918, 10957181
166.809, 10953128
84.066, 10944009
120.109, 10941573
82.226, 10935284
185.936, 10916173
166.382, 10913129
106.137, 10900265
102.002, 10899957
124.032, 10877801
104.884, 10876703
72.129, 10870508
140.06, 10869274
140.072, 10847153
156.033, 10839793
130.074, 10835348
81.227, 10834231
165.979, 10830400
142.948, 10818591
74.963, 10814496
94.05, 10799411
112.046, 10782828
100.02, 10767008
92.958, 10758073
125.501, 10737639
121.879, 10736180
90.872, 10733416
87.931, 10712648
145.816, 10702912
75.265, 10697842
128.48, 10697729
123.109, 10691967
91.933, 10691830
134.012, 10683040
140.032, 10681320
99.954, 10678057
128.019, 10666001
154.881, 10662332
143.083, 10649362
94.927, 10644801
67.289, 10644730
100.989, 10638532
148.767, 10628742
132.946, 10626345
120.119, 10621836
97.022, 10607196
121.086, 10606907
150.014, 10606250
132.022, 10605793
84.856, 10597956
126.002, 10596037
147.086, 10592493
178.005, 10592239
121.959, 10589657
82.96, 10574766
86.982, 10571778
85.274, 10571427
101.933, 10568823
97.968, 10566019
165.945, 10561183
133.991, 10550949
170.004, 10537097
121.955, 10533409
82.582, 10526635
164.819, 10524375
105.955, 10518816
115.046, 10508000
80.018, 10500904
139.891, 10484727
122.049, 10483886
121.009, 10481973
116.9, 10478308
130.183, 10478228
138.023, 10471459
116.007, 10463414
151.566, 10439477
93.019, 10436951
130.064, 10428950
150.046, 10422042
100.003, 10407435
154.794, 10406001
136.175, 10402464
140.956, 10401867
142.086, 10396969
120.939, 10394462
111.998, 10392685
154.007, 10386477
172.028, 10385014
102.211, 10380065
114.402, 10366823
154.705, 10345514
123.036, 10342277
173.961, 10333121
112.02, 10330089
139.885, 10328727
81.657, 10310313
163.1, 10282645
99.933, 10267614
86.21, 10263979
119.829, 10262904
100.559, 10262206
156.019, 10250612
123.029, 10248859
136.01, 10245718
73.724, 10235942
135.016, 10231095
114.902, 10228356
119.933, 10223445
117.9, 10216554
140.012, 10212763
109.739, 10209684
121.986, 10203481
109.969, 10190186
122.005, 10188274
74.949, 10175027
98.008, 10175008
105.043, 10157996
123.994, 10156631
144.136, 10150926
100.941, 10123190
123.981, 10114306
118.392, 10103614
106.534, 10096234
167.844, 10093273
106.958, 10089103
114.86, 10086930
119.781, 10066808
95.032, 10058303
120.03, 10058191
